Data,Interval,Pret mediu [lei/MWh],Rezolutie
2026-02-21,1,359.63,PT15M
2026-02-21,2,277.22,PT15M
2026-02-21,3,275.84,PT15M
2026-02-21,4,269.01,PT15M
2026-02-21,5,391.86,PT15M
2026-02-21,6,255.46,PT15M
2026-02-21,7,377.98,PT15M
2026-02-21,8,256.01,PT15M
2026-02-21,9,348.82,PT15M
2026-02-21,10,283.14,PT15M
2026-02-21,11,325.48,PT15M
2026-02-21,12,322.56,PT15M
2026-02-21,13,256.51,PT15M
2026-02-21,14,345.00,PT15M
2026-02-21,15,318.53,PT15M
2026-02-21,16,396.92,PT15M
2026-02-21,17,318.38,PT15M
2026-02-21,18,392.68,PT15M
2026-02-21,19,311.06,PT15M
2026-02-21,20,395.65,PT15M
2026-02-21,21,267.87,PT15M
2026-02-21,22,316.59,PT15M
2026-02-21,23,433.76,PT15M
2026-02-21,24,461.79,PT15M
2026-02-21,25,227.02,PT15M
2026-02-21,26,407.62,PT15M
2026-02-21,27,437.99,PT15M
2026-02-21,28,461.76,PT15M
2026-02-21,29,398.95,PT15M
2026-02-21,30,436.97,PT15M
2026-02-21,31,407.61,PT15M
2026-02-21,32,397.24,PT15M
2026-02-21,33,413.11,PT15M
2026-02-21,34,436.93,PT15M
2026-02-21,35,407.60,PT15M
2026-02-21,36,463.63,PT15M
2026-02-21,37,436.95,PT15M
2026-02-21,38,480.43,PT15M
2026-02-21,39,384.89,PT15M
2026-02-21,40,381.83,PT15M
2026-02-21,41,451.16,PT15M
2026-02-21,42,385.18,PT15M
2026-02-21,43,407.28,PT15M
2026-02-21,44,316.29,PT15M
2026-02-21,45,444.28,PT15M
2026-02-21,46,402.63,PT15M
2026-02-21,47,366.23,PT15M
2026-02-21,48,322.86,PT15M
2026-02-21,49,401.40,PT15M
2026-02-21,50,340.67,PT15M
2026-02-21,51,323.49,PT15M
2026-02-21,52,300.24,PT15M
2026-02-21,53,380.91,PT15M
2026-02-21,54,350.43,PT15M
2026-02-21,55,290.62,PT15M
2026-02-21,56,305.80,PT15M
2026-02-21,57,309.36,PT15M
2026-02-21,58,335.37,PT15M
2026-02-21,59,416.96,PT15M
2026-02-21,60,458.30,PT15M
2026-02-21,61,331.93,PT15M
2026-02-21,62,424.58,PT15M
2026-02-21,63,494.75,PT15M
2026-02-21,64,498.70,PT15M
2026-02-21,65,462.57,PT15M
2026-02-21,66,476.33,PT15M
2026-02-21,67,520.85,PT15M
2026-02-21,68,547.23,PT15M
2026-02-21,69,520.81,PT15M
2026-02-21,70,542.95,PT15M
2026-02-21,71,573.54,PT15M
2026-02-21,72,594.07,PT15M
2026-02-21,73,581.18,PT15M
2026-02-21,74,591.95,PT15M
2026-02-21,75,590.97,PT15M
2026-02-21,76,556.71,PT15M
2026-02-21,77,580.37,PT15M
2026-02-21,78,575.04,PT15M
2026-02-21,79,548.98,PT15M
2026-02-21,80,508.80,PT15M
2026-02-21,81,547.57,PT15M
2026-02-21,82,544.65,PT15M
2026-02-21,83,503.58,PT15M
2026-02-21,84,484.08,PT15M
2026-02-21,85,489.67,PT15M
2026-02-21,86,461.55,PT15M
2026-02-21,87,450.31,PT15M
2026-02-21,88,434.01,PT15M
2026-02-21,89,461.06,PT15M
2026-02-21,90,436.25,PT15M
2026-02-21,91,395.09,PT15M
2026-02-21,92,364.70,PT15M
2026-02-21,93,438.12,PT15M
2026-02-21,94,403.19,PT15M
2026-02-21,95,353.67,PT15M
2026-02-21,96,258.71,PT15M
2026-02-21,1,318.42,PT30M
2026-02-21,2,272.43,PT30M
2026-02-21,3,323.66,PT30M
2026-02-21,4,316.99,PT30M
2026-02-21,5,315.98,PT30M
2026-02-21,6,324.02,PT30M
2026-02-21,7,300.76,PT30M
2026-02-21,8,357.72,PT30M
2026-02-21,9,355.53,PT30M
2026-02-21,10,353.36,PT30M
2026-02-21,11,292.23,PT30M
2026-02-21,12,447.77,PT30M
2026-02-21,13,317.32,PT30M
2026-02-21,14,449.88,PT30M
2026-02-21,15,417.96,PT30M
2026-02-21,16,402.42,PT30M
2026-02-21,17,425.02,PT30M
2026-02-21,18,435.61,PT30M
2026-02-21,19,458.69,PT30M
2026-02-21,20,383.36,PT30M
2026-02-21,21,418.17,PT30M
2026-02-21,22,361.79,PT30M
2026-02-21,23,423.45,PT30M
2026-02-21,24,344.55,PT30M
2026-02-21,25,371.03,PT30M
2026-02-21,26,311.87,PT30M
2026-02-21,27,365.67,PT30M
2026-02-21,28,298.21,PT30M
2026-02-21,29,322.37,PT30M
2026-02-21,30,437.63,PT30M
2026-02-21,31,378.25,PT30M
2026-02-21,32,496.72,PT30M
2026-02-21,33,469.45,PT30M
2026-02-21,34,534.04,PT30M
2026-02-21,35,531.88,PT30M
2026-02-21,36,583.80,PT30M
2026-02-21,37,586.56,PT30M
2026-02-21,38,573.84,PT30M
2026-02-21,39,577.71,PT30M
2026-02-21,40,528.89,PT30M
2026-02-21,41,546.11,PT30M
2026-02-21,42,493.83,PT30M
2026-02-21,43,475.61,PT30M
2026-02-21,44,442.16,PT30M
2026-02-21,45,448.66,PT30M
2026-02-21,46,379.89,PT30M
2026-02-21,47,420.66,PT30M
2026-02-21,48,306.19,PT30M
2026-02-21,1,295.42,PT60M
2026-02-21,2,320.33,PT60M
2026-02-21,3,320.00,PT60M
2026-02-21,4,329.24,PT60M
2026-02-21,5,354.44,PT60M
2026-02-21,6,370.00,PT60M
2026-02-21,7,383.60,PT60M
2026-02-21,8,410.19,PT60M
2026-02-21,9,430.32,PT60M
2026-02-21,10,421.02,PT60M
2026-02-21,11,389.98,PT60M
2026-02-21,12,384.00,PT60M
2026-02-21,13,341.45,PT60M
2026-02-21,14,331.94,PT60M
2026-02-21,15,380.00,PT60M
2026-02-21,16,437.49,PT60M
2026-02-21,17,501.74,PT60M
2026-02-21,18,557.84,PT60M
2026-02-21,19,580.20,PT60M
2026-02-21,20,553.30,PT60M
2026-02-21,21,519.97,PT60M
2026-02-21,22,458.89,PT60M
2026-02-21,23,414.28,PT60M
2026-02-21,24,363.42,PT60M
2026-02-22,1,375.51,PT15M
2026-02-22,2,327.71,PT15M
2026-02-22,3,293.99,PT15M
2026-02-22,4,251.50,PT15M
2026-02-22,5,346.67,PT15M
2026-02-22,6,309.19,PT15M
2026-02-22,7,274.03,PT15M
2026-02-22,8,230.03,PT15M
2026-02-22,9,296.28,PT15M
2026-02-22,10,281.82,PT15M
2026-02-22,11,264.85,PT15M
2026-02-22,12,296.09,PT15M
2026-02-22,13,235.81,PT15M
2026-02-22,14,337.63,PT15M
2026-02-22,15,339.85,PT15M
2026-02-22,16,347.84,PT15M
2026-02-22,17,311.57,PT15M
2026-02-22,18,351.58,PT15M
2026-02-22,19,341.21,PT15M
2026-02-22,20,402.71,PT15M
2026-02-22,21,227.89,PT15M
2026-02-22,22,312.12,PT15M
2026-02-22,23,390.37,PT15M
2026-02-22,24,391.76,PT15M
2026-02-22,25,281.69,PT15M
2026-02-22,26,318.54,PT15M
2026-02-22,27,269.42,PT15M
2026-02-22,28,374.28,PT15M
2026-02-22,29,328.70,PT15M
2026-02-22,30,260.58,PT15M
2026-02-22,31,183.25,PT15M
2026-02-22,32,42.99,PT15M
2026-02-22,33,141.06,PT15M
2026-02-22,34,76.49,PT15M
2026-02-22,35,46.89,PT15M
2026-02-22,36,42.99,PT15M
2026-02-22,37,135.38,PT15M
2026-02-22,38,52.13,PT15M
2026-02-22,39,43.01,PT15M
2026-02-22,40,25.48,PT15M
2026-02-22,41,52.14,PT15M
2026-02-22,42,43.00,PT15M
2026-02-22,43,43.02,PT15M
2026-02-22,44,117.84,PT15M
2026-02-22,45,126.36,PT15M
2026-02-22,46,65.11,PT15M
2026-02-22,47,39.09,PT15M
2026-02-22,48,25.44,PT15M
2026-02-22,49,43.01,PT15M
2026-02-22,50,43.01,PT15M
2026-02-22,51,42.97,PT15M
2026-02-22,52,42.99,PT15M
2026-02-22,53,42.99,PT15M
2026-02-22,54,42.99,PT15M
2026-02-22,55,43.00,PT15M
2026-02-22,56,43.02,PT15M
2026-02-22,57,52.29,PT15M
2026-02-22,58,43.00,PT15M
2026-02-22,59,42.98,PT15M
2026-02-22,60,56.12,PT15M
2026-02-22,61,0.05,PT15M
2026-02-22,62,25.48,PT15M
2026-02-22,63,86.11,PT15M
2026-02-22,64,450.28,PT15M
2026-02-22,65,438.77,PT15M
2026-02-22,66,438.95,PT15M
2026-02-22,67,460.90,PT15M
2026-02-22,68,534.37,PT15M
2026-02-22,69,479.14,PT15M
2026-02-22,70,499.13,PT15M
2026-02-22,71,506.81,PT15M
2026-02-22,72,541.04,PT15M
2026-02-22,73,508.86,PT15M
2026-02-22,74,530.39,PT15M
2026-02-22,75,514.07,PT15M
2026-02-22,76,516.48,PT15M
2026-02-22,77,508.43,PT15M
2026-02-22,78,493.67,PT15M
2026-02-22,79,496.58,PT15M
2026-02-22,80,469.48,PT15M
2026-02-22,81,485.67,PT15M
2026-02-22,82,487.74,PT15M
2026-02-22,83,479.24,PT15M
2026-02-22,84,444.58,PT15M
2026-02-22,85,433.28,PT15M
2026-02-22,86,396.25,PT15M
2026-02-22,87,393.22,PT15M
2026-02-22,88,369.25,PT15M
2026-02-22,89,464.02,PT15M
2026-02-22,90,423.62,PT15M
2026-02-22,91,368.10,PT15M
2026-02-22,92,302.91,PT15M
2026-02-22,93,389.93,PT15M
2026-02-22,94,307.89,PT15M
2026-02-22,95,260.79,PT15M
2026-02-22,96,162.51,PT15M
2026-02-22,1,351.61,PT30M
2026-02-22,2,272.74,PT30M
2026-02-22,3,327.93,PT30M
2026-02-22,4,252.03,PT30M
2026-02-22,5,289.05,PT30M
2026-02-22,6,280.47,PT30M
2026-02-22,7,286.72,PT30M
2026-02-22,8,343.85,PT30M
2026-02-22,9,331.58,PT30M
2026-02-22,10,371.96,PT30M
2026-02-22,11,270.01,PT30M
2026-02-22,12,391.06,PT30M
2026-02-22,13,300.11,PT30M
2026-02-22,14,321.85,PT30M
2026-02-22,15,294.64,PT30M
2026-02-22,16,113.12,PT30M
2026-02-22,17,108.78,PT30M
2026-02-22,18,44.94,PT30M
2026-02-22,19,93.76,PT30M
2026-02-22,20,34.24,PT30M
2026-02-22,21,47.57,PT30M
2026-02-22,22,80.43,PT30M
2026-02-22,23,95.73,PT30M
2026-02-22,24,32.27,PT30M
2026-02-22,25,43.01,PT30M
2026-02-22,26,42.98,PT30M
2026-02-22,27,42.99,PT30M
2026-02-22,28,43.01,PT30M
2026-02-22,29,47.65,PT30M
2026-02-22,30,49.55,PT30M
2026-02-22,31,12.76,PT30M
2026-02-22,32,268.19,PT30M
2026-02-22,33,438.86,PT30M
2026-02-22,34,497.63,PT30M
2026-02-22,35,489.14,PT30M
2026-02-22,36,523.92,PT30M
2026-02-22,37,519.62,PT30M
2026-02-22,38,515.28,PT30M
2026-02-22,39,501.05,PT30M
2026-02-22,40,483.03,PT30M
2026-02-22,41,486.71,PT30M
2026-02-22,42,461.91,PT30M
2026-02-22,43,414.76,PT30M
2026-02-22,44,381.24,PT30M
2026-02-22,45,443.82,PT30M
2026-02-22,46,335.51,PT30M
2026-02-22,47,348.91,PT30M
2026-02-22,48,211.65,PT30M
2026-02-22,1,312.18,PT60M
2026-02-22,2,289.98,PT60M
2026-02-22,3,284.76,PT60M
2026-02-22,4,315.28,PT60M
2026-02-22,5,351.77,PT60M
2026-02-22,6,330.54,PT60M
2026-02-22,7,310.98,PT60M
2026-02-22,8,203.88,PT60M
2026-02-22,9,76.86,PT60M
2026-02-22,10,64.00,PT60M
2026-02-22,11,64.00,PT60M
2026-02-22,12,64.00,PT60M
2026-02-22,13,43.00,PT60M
2026-02-22,14,43.00,PT60M
2026-02-22,15,48.60,PT60M
2026-02-22,16,140.48,PT60M
2026-02-22,17,468.25,PT60M
2026-02-22,18,506.53,PT60M
2026-02-22,19,517.45,PT60M
2026-02-22,20,492.04,PT60M
2026-02-22,21,474.31,PT60M
2026-02-22,22,398.00,PT60M
2026-02-22,23,389.66,PT60M
2026-02-22,24,280.28,PT60M
2026-02-23,1,276.03,PT15M
2026-02-23,2,242.91,PT15M
2026-02-23,3,204.95,PT15M
2026-02-23,4,259.87,PT15M
2026-02-23,5,249.50,PT15M
2026-02-23,6,234.79,PT15M
2026-02-23,7,233.08,PT15M
2026-02-23,8,271.52,PT15M
2026-02-23,9,247.29,PT15M
2026-02-23,10,234.24,PT15M
2026-02-23,11,245.35,PT15M
2026-02-23,12,220.51,PT15M
2026-02-23,13,246.38,PT15M
2026-02-23,14,246.79,PT15M
2026-02-23,15,241.86,PT15M
2026-02-23,16,247.04,PT15M
2026-02-23,17,222.77,PT15M
2026-02-23,18,241.45,PT15M
2026-02-23,19,255.58,PT15M
2026-02-23,20,268.23,PT15M
2026-02-23,21,257.53,PT15M
2026-02-23,22,229.54,PT15M
2026-02-23,23,335.63,PT15M
2026-02-23,24,487.70,PT15M
2026-02-23,25,296.81,PT15M
2026-02-23,26,439.73,PT15M
2026-02-23,27,508.48,PT15M
2026-02-23,28,530.97,PT15M
2026-02-23,29,532.04,PT15M
2026-02-23,30,601.17,PT15M
2026-02-23,31,588.40,PT15M
2026-02-23,32,455.13,PT15M
2026-02-23,33,609.16,PT15M
2026-02-23,34,586.17,PT15M
2026-02-23,35,455.14,PT15M
2026-02-23,36,545.26,PT15M
2026-02-23,37,600.32,PT15M
2026-02-23,38,584.63,PT15M
2026-02-23,39,531.63,PT15M
2026-02-23,40,56.08,PT15M
2026-02-23,41,289.43,PT15M
2026-02-23,42,65.10,PT15M
2026-02-23,43,56.11,PT15M
2026-02-23,44,56.08,PT15M
2026-02-23,45,65.12,PT15M
2026-02-23,46,52.11,PT15M
2026-02-23,47,172.42,PT15M
2026-02-23,48,272.13,PT15M
2026-02-23,49,65.09,PT15M
2026-02-23,50,78.17,PT15M
2026-02-23,51,337.20,PT15M
2026-02-23,52,315.54,PT15M
2026-02-23,53,100.00,PT15M
2026-02-23,54,328.32,PT15M
2026-02-23,55,324.13,PT15M
2026-02-23,56,316.40,PT15M
2026-02-23,57,237.49,PT15M
2026-02-23,58,328.58,PT15M
2026-02-23,59,388.89,PT15M
2026-02-23,60,486.65,PT15M
2026-02-23,61,304.65,PT15M
2026-02-23,62,380.32,PT15M
2026-02-23,63,511.25,PT15M
2026-02-23,64,582.52,PT15M
2026-02-23,65,435.35,PT15M
2026-02-23,66,585.70,PT15M
2026-02-23,67,751.53,PT15M
2026-02-23,68,842.74,PT15M
2026-02-23,69,835.05,PT15M
2026-02-23,70,722.09,PT15M
2026-02-23,71,568.06,PT15M
2026-02-23,72,725.52,PT15M
2026-02-23,73,702.69,PT15M
2026-02-23,74,796.85,PT15M
2026-02-23,75,835.40,PT15M
2026-02-23,76,815.62,PT15M
2026-02-23,77,885.61,PT15M
2026-02-23,78,849.74,PT15M
2026-02-23,79,815.19,PT15M
2026-02-23,80,793.46,PT15M
2026-02-23,81,753.09,PT15M
2026-02-23,82,716.64,PT15M
2026-02-23,83,733.64,PT15M
2026-02-23,84,651.22,PT15M
2026-02-23,85,738.64,PT15M
2026-02-23,86,751.12,PT15M
2026-02-23,87,647.32,PT15M
2026-02-23,88,518.66,PT15M
2026-02-23,89,606.07,PT15M
2026-02-23,90,530.41,PT15M
2026-02-23,91,507.22,PT15M
2026-02-23,92,485.32,PT15M
2026-02-23,93,487.84,PT15M
2026-02-23,94,472.39,PT15M
2026-02-23,95,470.91,PT15M
2026-02-23,96,448.13,PT15M
2026-02-23,1,259.47,PT30M
2026-02-23,2,232.41,PT30M
2026-02-23,3,242.14,PT30M
2026-02-23,4,252.30,PT30M
2026-02-23,5,240.76,PT30M
2026-02-23,6,232.93,PT30M
2026-02-23,7,246.58,PT30M
2026-02-23,8,244.45,PT30M
2026-02-23,9,232.11,PT30M
2026-02-23,10,261.91,PT30M
2026-02-23,11,243.54,PT30M
2026-02-23,12,411.66,PT30M
2026-02-23,13,368.27,PT30M
2026-02-23,14,519.73,PT30M
2026-02-23,15,566.60,PT30M
2026-02-23,16,521.77,PT30M
2026-02-23,17,597.66,PT30M
2026-02-23,18,500.20,PT30M
2026-02-23,19,592.47,PT30M
2026-02-23,20,293.86,PT30M
2026-02-23,21,177.27,PT30M
2026-02-23,22,56.10,PT30M
2026-02-23,23,58.62,PT30M
2026-02-23,24,222.28,PT30M
2026-02-23,25,71.63,PT30M
2026-02-23,26,326.37,PT30M
2026-02-23,27,214.16,PT30M
2026-02-23,28,320.26,PT30M
2026-02-23,29,283.04,PT30M
2026-02-23,30,437.77,PT30M
2026-02-23,31,342.49,PT30M
2026-02-23,32,546.88,PT30M
2026-02-23,33,510.52,PT30M
2026-02-23,34,797.14,PT30M
2026-02-23,35,778.57,PT30M
2026-02-23,36,646.79,PT30M
2026-02-23,37,749.77,PT30M
2026-02-23,38,825.51,PT30M
2026-02-23,39,867.67,PT30M
2026-02-23,40,804.33,PT30M
2026-02-23,41,734.86,PT30M
2026-02-23,42,692.43,PT30M
2026-02-23,43,744.88,PT30M
2026-02-23,44,582.99,PT30M
2026-02-23,45,568.24,PT30M
2026-02-23,46,496.27,PT30M
2026-02-23,47,480.11,PT30M
2026-02-23,48,459.52,PT30M
2026-02-23,1,245.94,PT60M
2026-02-23,2,247.22,PT60M
2026-02-23,3,236.85,PT60M
2026-02-23,4,245.52,PT60M
2026-02-23,5,247.01,PT60M
2026-02-23,6,327.60,PT60M
2026-02-23,7,444.00,PT60M
2026-02-23,8,544.19,PT60M
2026-02-23,9,548.93,PT60M
2026-02-23,10,443.17,PT60M
2026-02-23,11,116.68,PT60M
2026-02-23,12,140.45,PT60M
2026-02-23,13,199.00,PT60M
2026-02-23,14,267.21,PT60M
2026-02-23,15,360.40,PT60M
2026-02-23,16,444.68,PT60M
2026-02-23,17,653.83,PT60M
2026-02-23,18,712.68,PT60M
2026-02-23,19,787.64,PT60M
2026-02-23,20,836.00,PT60M
2026-02-23,21,713.65,PT60M
2026-02-23,22,663.94,PT60M
2026-02-23,23,532.25,PT60M
2026-02-23,24,469.82,PT60M
2026-02-24,1,452.48,PT15M
2026-02-24,2,453.86,PT15M
2026-02-24,3,451.94,PT15M
2026-02-24,4,429.90,PT15M
2026-02-24,5,454.50,PT15M
2026-02-24,6,457.43,PT15M
2026-02-24,7,459.69,PT15M
2026-02-24,8,460.86,PT15M
2026-02-24,9,457.11,PT15M
2026-02-24,10,458.02,PT15M
2026-02-24,11,459.08,PT15M
2026-02-24,12,467.66,PT15M
2026-02-24,13,454.26,PT15M
2026-02-24,14,462.87,PT15M
2026-02-24,15,468.69,PT15M
2026-02-24,16,484.09,PT15M
2026-02-24,17,472.45,PT15M
2026-02-24,18,474.57,PT15M
2026-02-24,19,475.72,PT15M
2026-02-24,20,485.39,PT15M
2026-02-24,21,472.29,PT15M
2026-02-24,22,477.77,PT15M
2026-02-24,23,522.64,PT15M
2026-02-24,24,557.63,PT15M
2026-02-24,25,501.70,PT15M
2026-02-24,26,566.92,PT15M
2026-02-24,27,635.62,PT15M
2026-02-24,28,670.14,PT15M
2026-02-24,29,586.45,PT15M
2026-02-24,30,628.71,PT15M
2026-02-24,31,674.74,PT15M
2026-02-24,32,710.92,PT15M
2026-02-24,33,694.32,PT15M
2026-02-24,34,693.54,PT15M
2026-02-24,35,693.73,PT15M
2026-02-24,36,680.56,PT15M
2026-02-24,37,694.49,PT15M
2026-02-24,38,646.60,PT15M
2026-02-24,39,613.38,PT15M
2026-02-24,40,572.02,PT15M
2026-02-24,41,699.74,PT15M
2026-02-24,42,616.38,PT15M
2026-02-24,43,570.13,PT15M
2026-02-24,44,508.42,PT15M
2026-02-24,45,599.28,PT15M
2026-02-24,46,566.95,PT15M
2026-02-24,47,535.47,PT15M
2026-02-24,48,501.99,PT15M
2026-02-24,49,533.73,PT15M
2026-02-24,50,508.34,PT15M
2026-02-24,51,500.53,PT15M
2026-02-24,52,500.86,PT15M
2026-02-24,53,483.84,PT15M
2026-02-24,54,494.67,PT15M
2026-02-24,55,498.24,PT15M
2026-02-24,56,498.26,PT15M
2026-02-24,57,495.22,PT15M
2026-02-24,58,507.63,PT15M
2026-02-24,59,517.77,PT15M
2026-02-24,60,534.69,PT15M
2026-02-24,61,509.37,PT15M
2026-02-24,62,529.63,PT15M
2026-02-24,63,581.05,PT15M
2026-02-24,64,669.82,PT15M
2026-02-24,65,583.23,PT15M
2026-02-24,66,632.03,PT15M
2026-02-24,67,676.55,PT15M
2026-02-24,68,745.68,PT15M
2026-02-24,69,579.94,PT15M
2026-02-24,70,561.81,PT15M
2026-02-24,71,573.60,PT15M
2026-02-24,72,531.24,PT15M
2026-02-24,73,623.68,PT15M
2026-02-24,74,563.97,PT15M
2026-02-24,75,562.90,PT15M
2026-02-24,76,533.64,PT15M
2026-02-24,77,567.24,PT15M
2026-02-24,78,531.23,PT15M
2026-02-24,79,530.40,PT15M
2026-02-24,80,531.13,PT15M
2026-02-24,81,488.80,PT15M
2026-02-24,82,476.91,PT15M
2026-02-24,83,478.17,PT15M
2026-02-24,84,433.28,PT15M
2026-02-24,85,467.93,PT15M
2026-02-24,86,433.28,PT15M
2026-02-24,87,359.20,PT15M
2026-02-24,88,109.67,PT15M
2026-02-24,89,335.62,PT15M
2026-02-24,90,254.87,PT15M
2026-02-24,91,305.84,PT15M
2026-02-24,92,130.27,PT15M
2026-02-24,93,473.42,PT15M
2026-02-24,94,468.05,PT15M
2026-02-24,95,464.31,PT15M
2026-02-24,96,440.51,PT15M
2026-02-24,1,453.17,PT30M
2026-02-24,2,440.92,PT30M
2026-02-24,3,455.96,PT30M
2026-02-24,4,460.28,PT30M
2026-02-24,5,457.57,PT30M
2026-02-24,6,463.37,PT30M
2026-02-24,7,458.56,PT30M
2026-02-24,8,476.39,PT30M
2026-02-24,9,473.51,PT30M
2026-02-24,10,480.55,PT30M
2026-02-24,11,475.03,PT30M
2026-02-24,12,540.14,PT30M
2026-02-24,13,534.31,PT30M
2026-02-24,14,652.88,PT30M
2026-02-24,15,607.58,PT30M
2026-02-24,16,692.83,PT30M
2026-02-24,17,693.93,PT30M
2026-02-24,18,687.14,PT30M
2026-02-24,19,670.55,PT30M
2026-02-24,20,592.70,PT30M
2026-02-24,21,658.06,PT30M
2026-02-24,22,539.28,PT30M
2026-02-24,23,583.11,PT30M
2026-02-24,24,518.73,PT30M
2026-02-24,25,521.04,PT30M
2026-02-24,26,500.70,PT30M
2026-02-24,27,489.25,PT30M
2026-02-24,28,498.25,PT30M
2026-02-24,29,501.43,PT30M
2026-02-24,30,526.23,PT30M
2026-02-24,31,519.50,PT30M
2026-02-24,32,625.43,PT30M
2026-02-24,33,607.63,PT30M
2026-02-24,34,711.11,PT30M
2026-02-24,35,570.88,PT30M
2026-02-24,36,552.42,PT30M
2026-02-24,37,593.82,PT30M
2026-02-24,38,548.27,PT30M
2026-02-24,39,549.23,PT30M
2026-02-24,40,530.77,PT30M
2026-02-24,41,482.86,PT30M
2026-02-24,42,455.73,PT30M
2026-02-24,43,450.61,PT30M
2026-02-24,44,234.43,PT30M
2026-02-24,45,295.25,PT30M
2026-02-24,46,218.06,PT30M
2026-02-24,47,470.74,PT30M
2026-02-24,48,452.41,PT30M
2026-02-24,1,447.04,PT60M
2026-02-24,2,458.12,PT60M
2026-02-24,3,460.47,PT60M
2026-02-24,4,467.48,PT60M
2026-02-24,5,477.03,PT60M
2026-02-24,6,507.58,PT60M
2026-02-24,7,593.59,PT60M
2026-02-24,8,650.21,PT60M
2026-02-24,9,690.54,PT60M
2026-02-24,10,631.62,PT60M
2026-02-24,11,598.67,PT60M
2026-02-24,12,550.92,PT60M
2026-02-24,13,510.87,PT60M
2026-02-24,14,493.75,PT60M
2026-02-24,15,513.83,PT60M
2026-02-24,16,572.47,PT60M
2026-02-24,17,659.37,PT60M
2026-02-24,18,561.65,PT60M
2026-02-24,19,571.05,PT60M
2026-02-24,20,540.00,PT60M
2026-02-24,21,469.29,PT60M
2026-02-24,22,342.52,PT60M
2026-02-24,23,256.65,PT60M
2026-02-24,24,461.57,PT60M
2026-02-25,1,454.06,PT15M
2026-02-25,2,179.56,PT15M
2026-02-25,3,13.28,PT15M
2026-02-25,4,13.58,PT15M
2026-02-25,5,13.71,PT15M
2026-02-25,6,13.46,PT15M
2026-02-25,7,61.62,PT15M
2026-02-25,8,453.90,PT15M
2026-02-25,9,179.59,PT15M
2026-02-25,10,203.64,PT15M
2026-02-25,11,13.77,PT15M
2026-02-25,12,438.62,PT15M
2026-02-25,13,326.20,PT15M
2026-02-25,14,179.57,PT15M
2026-02-25,15,433.51,PT15M
2026-02-25,16,447.87,PT15M
2026-02-25,17,437.69,PT15M
2026-02-25,18,12.55,PT15M
2026-02-25,19,13.02,PT15M
2026-02-25,20,130.25,PT15M
2026-02-25,21,13.75,PT15M
2026-02-25,22,387.31,PT15M
2026-02-25,23,421.44,PT15M
2026-02-25,24,448.93,PT15M
2026-02-25,25,445.00,PT15M
2026-02-25,26,454.70,PT15M
2026-02-25,27,453.50,PT15M
2026-02-25,28,418.13,PT15M
2026-02-25,29,423.54,PT15M
2026-02-25,30,382.26,PT15M
2026-02-25,31,50.94,PT15M
2026-02-25,32,42.98,PT15M
2026-02-25,33,186.91,PT15M
2026-02-25,34,43.01,PT15M
2026-02-25,35,26.02,PT15M
2026-02-25,36,0.06,PT15M
2026-02-25,37,43.01,PT15M
2026-02-25,38,42.99,PT15M
2026-02-25,39,31.80,PT15M
2026-02-25,40,39.22,PT15M
2026-02-25,41,0.05,PT15M
2026-02-25,42,25.99,PT15M
2026-02-25,43,13.01,PT15M
2026-02-25,44,3.29,PT15M
2026-02-25,45,26.00,PT15M
2026-02-25,46,13.22,PT15M
2026-02-25,47,10.00,PT15M
2026-02-25,48,0.42,PT15M
2026-02-25,49,13.04,PT15M
2026-02-25,50,26.00,PT15M
2026-02-25,51,3.29,PT15M
2026-02-25,52,13.00,PT15M
2026-02-25,53,3.28,PT15M
2026-02-25,54,3.28,PT15M
2026-02-25,55,13.00,PT15M
2026-02-25,56,26.03,PT15M
2026-02-25,57,0.07,PT15M
2026-02-25,58,26.01,PT15M
2026-02-25,59,43.01,PT15M
2026-02-25,60,186.91,PT15M
2026-02-25,61,42.97,PT15M
2026-02-25,62,65.12,PT15M
2026-02-25,63,470.43,PT15M
2026-02-25,64,523.31,PT15M
2026-02-25,65,244.81,PT15M
2026-02-25,66,449.11,PT15M
2026-02-25,67,539.39,PT15M
2026-02-25,68,727.23,PT15M
2026-02-25,69,539.00,PT15M
2026-02-25,70,610.70,PT15M
2026-02-25,71,580.12,PT15M
2026-02-25,72,739.07,PT15M
2026-02-25,73,808.94,PT15M
2026-02-25,74,787.90,PT15M
2026-02-25,75,736.65,PT15M
2026-02-25,76,746.29,PT15M
2026-02-25,77,768.49,PT15M
2026-02-25,78,743.44,PT15M
2026-02-25,79,657.67,PT15M
2026-02-25,80,702.58,PT15M
2026-02-25,81,648.23,PT15M
2026-02-25,82,677.86,PT15M
2026-02-25,83,694.74,PT15M
2026-02-25,84,575.98,PT15M
2026-02-25,85,641.81,PT15M
2026-02-25,86,615.61,PT15M
2026-02-25,87,545.62,PT15M
2026-02-25,88,512.28,PT15M
2026-02-25,89,530.57,PT15M
2026-02-25,90,494.30,PT15M
2026-02-25,91,454.16,PT15M
2026-02-25,92,446.36,PT15M
2026-02-25,93,471.52,PT15M
2026-02-25,94,443.92,PT15M
2026-02-25,95,425.40,PT15M
2026-02-25,96,363.68,PT15M
2026-02-25,1,316.81,PT30M
2026-02-25,2,13.43,PT30M
2026-02-25,3,13.59,PT30M
2026-02-25,4,257.76,PT30M
2026-02-25,5,191.61,PT30M
2026-02-25,6,226.19,PT30M
2026-02-25,7,252.88,PT30M
2026-02-25,8,440.69,PT30M
